333	1356	1049	478	501422	1	1
749	1917	219	40	8760	0	0
496	2201	686	130	89180	0	0
0	0	1704	2568	4375872	0	0
699	143	266	55	14630	0	0
460	467	749	173	129577	0	1
1525	730	1	164	164	0	0
143	657	1382	362	500284	1	1
351	1055	967	251	242717	1	1
188	1366	1286	850	1093100	1	0
187	2309	1249	159	198591	0	0
184	51	1215	227	275805	0	0
227	389	1145	630	721350	0	1
280	1098	1045	84	87780	1	0
288	1226	959	212	203308	1	0
478	1380	673	44	29612	1	0
28	2332	1616	232	374912	0	0
1203	2369	333	74	24642	0	0
525	64	346	51	17646	0	0
53	144	1343	749	1005907	0	1
84	927	1256	161	202216	1	0
1194	1104	127	33	4191	0	0
1191	322	1	208	208	0	0
52	628	1	230	230	0	0
131	1149	1179	1162	1369998	1	0
15	2246	34	255	8670	0	0
618	2442	354	27	9558	0	0
0	2359	1442	195	281190	0	0
409	169	810	184	149040	0	0
128	542	1436	723	1038228	1	1
62	1403	1406	275	386650	1	0
1503	628	1	242	242	0	0
256	1018	10	236	2360	0	0
0	1949	1656	253	418968	0	0
293	87	951	123	116973	0	0
136	369	1299	538	698862	1	1
246	1020	1056	924	975744	1	0
691	2086	723	67	48441	1	0
0	2252	178	304	54112	0	0
511	2177	925	69	63825	0	0
122	2336	137	105	14385	0	0
435	40	677	72	48744	0	0
108	195	1326	791	1048866	0	1
118	1016	1305	317	413685	1	1
114	1428	1306	173	225938	1	0
10	60	13	713	9269	0	0
114	1720	1207	310	374170	1	0
117	2092	1285	128	164480	0	0
519	2326	119	76	9044	0	0
382	470	972	261	253692	0	1
378	720	975	87	84825	1	0
368	855	716	98	70168	1	1
772	956	156	157	24492	1	0
506	2193	708	107	75756	0	0
586	2296	543	47	25521	0	0
1305	2284	120	52	6240	0	0
1317	2156	118	133	15694	0	0
1425	2285	20	52	1040	0	0
1466	2066	5	8	40	0	0
80	126	1567	218	341606	0	0
1492	1828	55	507	27885	0	0
62	1137	1575	1384	2179800	0	0
0	1803	1696	561	951456	1	1
0	1817	237	108	25596	0	0
228	1820	106	78	8268	1	0
7	1881	704	136	95744	1	0
46	2388	81	134	10854	0	0
614	2484	462	39	18018	0	0
1751	0	19	43	817	0	0
200	70	1336	726	969936	1	1
1218	772	320	92	29440	1	0
0	928	1770	1598	2828460	1	0
293	130	1277	99	126423	0	0
603	302	1303	484	630652	1	1
1359	740	547	285	155895	1	0
556	1932	792	67	53064	1	0
819	2077	261	47	12267	0	0
630	2319	126	161	20286	0	0
77	34	1507	104	156728	0	0
0	0	656	396	259776	0	0
278	399	439	62	27218	0	0
271	528	1407	387	544509	1	1
280	714	1	200	200	1	0
0	976	1910	1590	3036900	1	0
278	28	1435	65	93275	0	0
134	81	1581	59	93279	0	0
204	123	469	55	25795	0	0
641	272	488	124	60512	1	1
165	426	1474	372	548328	1	1
0	0	1790	2556	4575240	0	0
623	0	52	27	1404	0	0
195	79	1148	533	611884	0	1
174	640	1167	915	1067805	1	1
0	650	1524	1914	2916936	1	0
1231	1174	1	382	382	0	0
925	2198	404	121	48884	0	0
124	0	1522	1320	2009040	1	0
580	1403	509	58	29522	1	0
163	1527	1333	640	853120	1	1
480	2463	630	74	46620	0	0
325	649	1040	146	151840	1	1
0	1388	1688	1174	1981712	1	0
0	0	107	103	11021	0	0
24	102	1541	535	824435	0	1
117	703	1456	202	294112	1	1
138	1132	297	46	13662	1	0
1565	112	1	524	524	0	0
469	2455	123	36	4428	0	0
867	2474	231	52	12012	0	0
0	1192	1708	1372	2343376	1	0
0	0	1570	490	769300	0	0
486	500	822	160	131520	0	0
30	569	1632	639	1042848	1	1
20	1163	1826	578	1055428	1	0
526	1838	809	3	2427	0	0
161	1821	1552	385	597520	0	0
153	2180	1529	6	9174	0	0
590	2243	656	44	28864	0	0
757	2403	173	85	14705	0	0
757	2481	321	36	11556	0	0
525	164	385	394	151690	0	0
243	954	944	180	169920	1	1
91	1166	1259	131	164929	1	1
243	1310	955	231	220605	1	1
126	2281	1213	158	191654	0	0
0	0	1702	934	1589668	0	0
428	996	832	350	291200	1	1
190	1387	1306	519	677814	1	1
149	2291	1417	153	216801	0	0
0	0	1684	1996	3361264	0	0
415	78	763	234	178542	0	0
104	762	1515	577	874155	0	1
135	1398	1454	110	159940	0	1
317	2298	124	113	14012	0	0
0	0	1694	862	1460228	0	0
262	929	1121	412	461852	1	1
479	1418	688	117	80496	1	1
254	1599	1138	108	122904	1	1
261	2213	1119	149	166731	0	0
0	0	1762	1010	1779620	1	0
68	1141	1562	472	737264	1	1
189	2227	1360	149	202640	0	0
11	271	1179	121	142659	0	1
116	500	872	99	86328	1	1
75	699	1045	662	691790	1	1
363	1161	364	58	21112	1	0
375	1260	381	36	13716	0	0
243	1614	662	27	17874	0	0
0	0	1584	896	1419264	0	0
145	1045	1277	432	551664	1	1
352	2395	1033	62	64046	0	0
0	0	1720	980	1685600	0	0
373	1036	1006	326	327956	1	1
381	1420	944	184	173696	1	1
291	2294	1155	133	153615	0	0
62	37	932	137	127684	1	0
54	433	955	385	367675	1	1
0	914	1070	645	690150	1	0
116	1588	349	105	36645	0	0
696	0	330	328	108240	0	0
329	248	678	248	168144	0	0
477	530	588	217	127596	1	1
758	807	239	41	9799	1	0
198	1086	826	376	310576	1	0
614	1601	377	93	35061	0	0
328	63	513	82	42066	0	0
241	239	687	269	184803	0	1
30	552	1133	1200	1359600	0	0
582	69	159	31	4929	1	0
250	254	821	148	121508	1	1
561	488	197	27	5319	1	0
0	1722	989	107	105823	0	0
1008	1730	182	43	7826	0	0
588	51	99	125	12375	0	0
435	55	276	257	70932	0	0
577	0	99	281	27819	0	0
710	152	145	129	18705	0	0
761	189	31	48	1488	0	0
0	0	761	339	257979	0	0
425	0	10	304	3040	0	0
855	36	306	142	43452	0	0
907	180	12	62	744	0	0
425	182	748	157	117436	0	0
72	1345	1070	92	98440	1	1
61	1449	1062	376	399312	1	1
0	0	1254	1546	1938684	1	0
36	1611	1182	115	135930	1	1
452	1851	79	53	4187	1	0
0	0	1132	1414	1600648	0	0
66	340	1063	937	996031	1	1
271	1442	246	183	45018	0	0
204	94	945	355	335475	0	1
690	501	422	88	37136	0	0
0	518	1184	1357	1606688	1	0
240	1021	398	206	81988	1	0
253	1237	371	98	36358	1	0
12	0	1293	927	1198611	1	1
142	967	1049	42	44058	1	0
282	1356	738	75	55350	1	0
559	1457	183	87	15921	0	0
98	1609	1098	92	101016	0	0
124	1749	9	8	72	0	0
353	1735	587	73	42851	0	0
343	156	504	113	56952	0	0
0	0	1292	744	961248	1	0
128	944	1071	555	594405	1	1
238	1515	1001	216	216216	1	0
0	352	1632	2210	3606720	0	0
1705	72	17	31	527	0	0
0	418	1722	2138	3681636	0	0
1401	24	156	31	4836	0	0
1174	40	311	62	19282	0	0
112	62	594	114	67716	0	0
106	257	1367	537	734079	1	1
0	858	1720	1438	2473360	1	0
70	2396	1570	67	105190	1	0
419	144	694	163	113122	0	1
124	394	1282	116	148712	1	1
220	583	1076	240	258240	1	1
148	894	1246	1236	1540056	1	0
587	2210	354	46	16284	0	0
448	2310	622	79	49138	0	0
396	2441	736	62	45632	0	0
642	2485	263	18	4734	0	0
113	176	1298	238	308924	0	0
69	468	1368	33	45144	0	0
182	552	1150	79	90850	1	0
623	676	276	48	13248	1	0
112	176	1	234	234	0	0
424	1208	696	502	349392	1	0
122	1790	1305	398	519390	0	1
107	2252	1322	64	84608	0	1
584	2400	460	89	40940	0	0
842	2460	135	25	3375	0	0
0	2412	195	148	28860	0	0
244	31	1009	187	188683	0	0
192	244	1113	67	74571	0	0
88	384	1355	1574	2132770	1	1
21	2028	1456	132	192192	1	0
255	2222	875	86	75250	1	0
508	2399	498	79	39342	0	0
110	63	1379	41	56539	0	0
195	166	1201	486	583686	0	1
197	682	1195	433	517435	1	1
90	1228	1040	114	118560	1	0
119	1418	1345	295	396775	1	0
725	1765	728	124	90272	0	0
0	2074	1530	480	734400	0	0
208	163	1424	1407	2003568	1	1
57	21	1074	226	242724	1	0
184	1857	1419	241	341979	1	0
639	2439	445	67	29815	0	0
635	2491	64	35	2240	0	0
608	32	494	121	59774	0	0
301	324	1087	1265	1375055	1	1
863	1757	10	23	230	0	0
558	2184	565	244	137860	1	0
107	2193	194	194	37636	0	0
34	2430	205	69	14145	0	0
1225	2475	458	61	27938	0	0
103	121	1422	114	162108	0	0
382	251	858	6	5148	0	0
158	302	1540	2256	3474240	1	0
261	302	1426	255	363630	0	0
1378	567	265	99	26235	0	0
182	642	1290	370	477300	0	1
107	1106	1399	151	211249	1	0
160	1034	1339	7	9373	0	0
551	1345	930	5	4650	0	0
542	2260	527	53	27931	0	0
784	2342	74	91	6734	0	0
567	2454	507	47	23829	0	0
155	80	1349	91	122759	1	0
1169	208	328	49	16072	1	0
0	451	1418	1855	2630390	1	1
0	2340	186	214	39804	0	0
68	2411	1410	105	148050	0	0
436	49	765	136	104040	0	0
87	442	1458	563	820854	1	1
264	1238	1084	732	793488	1	0
0	2284	436	278	121208	0	0
297	2364	368	80	29440	0	0
879	2119	765	443	338895	1	0
508	96	750	1068	801000	1	0
602	1234	518	75	38850	1	0
129	1395	1464	670	980880	1	1
162	2137	1380	171	235980	0	0
582	2494	548	36	19728	0	0
1452	319	5	15	75	0	0
162	386	1311	123	161253	1	0
69	567	1509	1195	1803255	1	1
0	1934	1638	622	1018836	1	0
1133	2388	363	69	25047	0	0
130	2397	1326	66	87516	0	0
61	77	1581	106	167586	0	0
343	523	1022	230	235060	0	1
56	790	1576	325	512200	1	1
308	1150	934	261	243774	1	1
858	1440	163	163	26569	0	0
0	1440	1712	1118	1914016	0	0
304	114	1053	110	115830	1	0
125	310	1478	275	406450	1	1
0	0	1680	2558	4297440	0	0
119	2287	1189	239	284171	0	0
103	67	1436	266	381976	1	0
495	456	876	1216	1065216	1	1
639	2378	383	115	44045	0	0
134	263	1463	597	873411	0	1
136	942	1460	75	109500	1	0
143	1083	1448	777	1125096	1	0
259	2052	1144	146	167024	0	0
29	27	1682	2520	4238640	0	0
563	2341	622	94	58468	0	0
196	44	1362	71	96702	0	0
67	223	1627	269	437663	0	1
301	509	1168	1597	1865296	1	0
1190	2005	54	38	2052	1	0
437	2021	1055	258	272190	1	0
725	2213	403	48	19344	0	0
713	2301	383	210	80430	0	0
18	2044	143	83	11869	0	0
0	2155	1151	405	466155	0	0
21	0	173	58	10034	0	0
35	235	681	359	244479	1	1
128	660	603	66	39798	1	0
516	770	183	24	4392	1	0
308	817	438	44	19272	0	0
311	979	380	45	17100	0	0
65	40	1417	1260	1785420	0	0
304	1294	947	397	375959	1	1
563	2259	419	103	43157	0	0
609	148	596	90	53640	0	0
519	252	773	53	40969	0	0
235	485	1329	451	599379	1	1
482	1057	841	158	132878	1	0
333	1321	752	59	44368	1	0
716	1444	1104	650	717600	0	0
675	2440	503	90	45270	0	0
178	59	1483	105	155715	0	0
573	187	698	70	48860	0	0
382	305	1100	180	198000	0	0
452	350	926	97	89822	0	0
353	1412	1154	235	271190	1	1
261	1706	1345	333	447885	1	1
505	2021	849	73	61977	0	0
252	2210	1347	136	183192	0	0
727	2405	398	44	17512	0	0
0	1004	1798	1564	2812072	1	0
465	67	1105	200	221000	0	0
525	320	951	86	81786	0	0
0	0	1620	586	949320	0	0
9	885	1561	728	1136408	1	1
274	1625	1193	203	242179	1	1
0	1932	1620	624	1010880	0	0
223	74	1275	314	400350	0	0
0	0	1710	1286	2199060	1	0
75	432	1569	233	365577	0	0
741	921	969	186	180234	1	0
286	1457	1151	522	600822	1	1
450	2058	811	100	81100	0	0
241	117	1169	215	251335	0	0
557	399	549	60	32940	0	0
296	565	982	716	703112	1	1
535	1349	572	45	25740	1	0
0	1452	1640	1106	1813840	0	0
102	45	1452	5	7260	0	0
1554	57	4	766	3064	0	0
100	67	4	769	3076	0	0
125	819	1404	4	5616	0	0
629	835	909	3	2727	0	0
613	1575	431	105	45255	0	0
6	1910	99	33	3267	0	0
0	1973	362	71	25702	0	0
0	47	1690	2515	4250350	0	0
268	73	947	67	63449	0	0
641	182	259	45	11655	0	0
176	716	1	170	170	0	0
177	669	1145	503	575935	1	1
1253	1000	1	168	168	1	0
0	1323	1536	1231	1890816	1	0
214	97	1510	529	798790	1	1
0	774	1600	1780	2848000	0	0
53	130	1556	582	905592	0	0
0	0	1698	1240	2105520	0	0
563	1232	534	2	1068	1	0
159	1509	1405	721	1013005	1	1
590	2442	540	102	55080	0	0
101	199	1396	88	122848	0	0
162	496	1475	525	774375	1	1
54	1131	1524	171	260604	1	1
1246	1574	115	453	52095	0	0
260	1543	274	237	64938	0	0
42	1485	1579	566	893714	1	0
503	2298	636	221	140556	0	0
596	61	567	118	66906	0	0
150	314	1490	1023	1524270	1	1
66	1433	1473	388	571524	1	1
0	1744	1556	812	1263472	1	0
1452	2304	210	200	42000	0	0
1217	2326	353	143	50479	0	0
0	119	1628	959	1561252	1	1
884	1239	665	285	189525	1	0
773	1547	395	149	58855	1	0
0	1370	572	798	456456	0	0
1087	2138	461	98	45178	0	0
622	1818	434	484	210056	0	0
1169	2348	294	184	54096	0	0
0	13	1802	760	1369520	0	0
5	773	1496	444	664224	1	1
29	1297	1397	327	456819	1	0
304	1278	1185	14	16590	0	0
0	1616	1802	948	1708296	0	0
589	1893	594	178	105732	0	0
391	73	1141	118	134638	0	0
1418	873	67	417	27939	0	0
240	452	1120	1210	1355200	1	0
173	1819	1269	259	328671	1	1
369	2334	304	85	25840	0	0
943	2410	511	86	43946	0	0
150	2292	317	166	52622	0	0
474     11      844     101     85244	0	0
665     125     461     45      20745	0	0
374     304     979     1024    1002496	1	1
452     1439    915     175     160125	1	0
690     1634    663     17      11271	1	0
612     1736    1098    824     904752	0	0
1346    2396    321     81      26001	0	0
1       2034    567     516     292572	0	0
0	0	2405	277	666185	0	0
1849	356	16	214	3424	0	0
57	1010	2105	365	768325	1	1
142	1459	489	57	27873	1	0
0	1628	2405	1987	4778735	1	0
141	152	1534	224	343616	0	0
0	468	1866	546	1018836	0	1
127	1000	763	137	104531	1	0
0	977	276	2121	585396	0	0
1022	1024	611	254	155194	1	0
668	1426	500	890	445000	1	0
1398	2326	229	206	47174	0	0
772	2735	346	214	74044	0	0
156	2883	1701	202	343602	0	0
0	0	2201	3229	7107029	0	0
403	223	1380	221	304980	0	1
419	470	1403	795	1115385	0	1
356	1347	1462	49	71638	1	0
368	1476	594	145	86130	1	0
897	24	1141	36	41076	0	0
723	125	725	150	108750	0	0
329	486	1617	549	887733	0	1
328	654	1	304	304	0	0
0	0	1894	1868	3537992	0	0
213	1046	1643	943	1549349	1	1
7	2009	1802	154	277508	1	1
0	2126	2072	770	1595440	0	0
0	111	370	3205	1185850	0	0
199	155	1889	190	358910	0	0
609	548	1057	108	114156	1	0
481	1016	1315	369	485235	1	1
220	2649	40	238	9520	0	0
320	3074	1625	88	143000	0	0
388	107	934	144	134496	0	0
601	393	509	56	28504	0	0
201	608	1312	273	358176	1	1
1163	1166	489	173	84597	0	0
1157	1258	317	141	44697	0	0
162	1966	27	233	6291	0	0
422	2173	485	108	52380	0	0
586	2257	790	64	50560	0	0
0	0	1679	2494	4187426	0	0
447	291	1194	497	593418	0	1
1434	812	277	90	24930	0	0
594	815	24	11	264	0	0
354	789	1051	132	138732	1	0
0	1121	1372	1550	2126600	1	0
1169	2199	441	52	22932	0	0
938	2118	672	62	41664	0	0
1166	2461	453	71	32163	0	0
821	235	544	80	43520	0	0
5	68	15	392	5880	0	0
274	858	1649	419	690931	1	1
32	1660	2118	932	1973976	1	0
801	2413	505	119	60095	1	0
810	2467	809	220	177980	0	0
39	2538	2082	111	231102	0	0
37	2644	812	53	43036	0	0
953	2633	819	52	42588	0	0
37	2649	1865	655	1221575	0	0
21	0	1172	305	357460	0	0
144	2449	32	62	1984	0	0
205	2374	33	207	6831	0	0
575	237	974	363	353562	1	0
312	969	1454	735	1068690	1	1
579	2587	70	17	1190	0	0
597	2581	795	202	160590	0	0
2	1700	2110	1239	2614290	1	0
734	22	479	233	111607	0	0
710	263	552	185	102120	0	0
0	0	404	404	163216	0	0
250	1051	1535	383	587905	1	1
448	1455	1142	117	133614	1	1
88	2099	119	229	27251	0	0
1894	0	87	2446	212802	0	0
785	2388	480	70	33600	0	0
0	2694	1980	19	37620	0	0
0	0	1382	2470	3413540	0	0
393	205	1129	123	138867	0	0
180	608	1564	608	950912	1	1
445	1253	1028	96	98688	1	0
135	2141	34	66	2244	0	0
196	2025	38	294	11172	0	0
0	2662	1643	46	75578	0	0
806	0	1127	150	169050	0	0
539	259	851	252	214452	0	0
293	841	1353	187	253011	1	1
225	1083	1489	389	579221	1	1
255	1487	1429	114	162906	1	1
11	1911	292	537	156804	0	0
235	2072	36	215	7740	0	0
399	2236	1132	164	185648	0	0
406	2643	577	25	14425	0	0
1215	0	596	2	1192	0	0
128	228	1742	185	322270	1	1
712	419	1159	580	672220	1	1
143	608	337	353	118961	1	0
1225	2657	672	69	46368	0	0
0	1879	389	943	366827	0	0
30	7	832	307	255424	0	0
37	17	257	17	4369	0	0
1303	0	570	87	49590	0	0
953	587	28	24	672	1	0
12	612	2188	784	1715392	1	1
218	2391	38	248	9424	0	0
0	1591	2200	1500	3300000	1	0
10	1477	59	205	12095	0	0
185	2314	42	336	14112	0	0
0	2164	280	919	257320	0	0
540	0	632	156	98592	0	0
680	272	836	115	96140	0	0
0	439	1764	857	1511748	1	0
1718	1008	46	288	13248	0	0
295	1143	1478	889	1313942	1	1
1567	1788	1	196	196	0	0
530	2638	1160	156	180960	0	0
2044	0	128	26	3328	0	0
2162	366	10	12	120	0	0
1773	1474	135	204	27540	0	0
308	974	1737	591	1026567	1	1
12	1620	2154	484	1042536	1	1
322	2567	44	280	12320	0	0
241	2668	42	84	3528	0	0
449	2908	1549	178	275722	0	0
0	0	2361	3292	7772412	0	0
12	3026	388	165	64020	0	0
745	427	981	66	64746	1	1
438	691	1512	860	1300320	1	1
481	1555	1656	307	508392	0	0
780	2975	913	102	93126	0	0
0	0	2504	3453	8646312	0	0
777	339	173	68	11764	0	0
769	392	201	48	9648	1	0
559	678	1019	683	695977	1	1
245	2209	41	241	9881	0	0
0	0	1792	2841	5091072	0	0
616	266	678	136	92208	0	0
289	895	1302	409	532518	1	1
397	1305	1060	291	308460	1	1
538	1671	761	59	44899	1	1
1457	1350	1	202	202	0	0
0	2133	270	378	102060	0	0
209	2241	34	253	8602	0	0
0	2224	270	385	103950	0	0
279	2461	1228	169	207532	0	0
800	213	503	70	35210	0	0
172	703	1811	1231	2229341	1	1
857	2017	374	155	57970	1	0
1688	940	209	214	44726	1	0
393	2661	1268	154	195272	0	0
0	2099	292	1015	296380	0	0
41	1872	28	83	2324	0	0
152	1886	30	56	1680	0	0
208	1820	31	188	5828	0	0
0	0	1538	2298	3534324	0	0
741	189	264	315	83160	0	0
664	32	874	629	549746	0	0
256	820	1151	708	814908	1	1
595	1572	455	30	13650	1	0
319	2046	1017	115	116955	0	0
0	0	2184	122	266448	0	0
840	33	230	126	28980	0	0
513	210	1246	95	118370	0	0
433	822	1322	484	639848	1	1
586	1427	934	275	256850	1	1
0	1790	1397	109	152273	1	0
0	2108	2165	954	2065410	0	0
126	2337	114	256	29184	0	0
386	2624	3	214	642	0	0
51	2624	1725	223	384675	0	0
85	2492	10	207	2070	0	0
63	2781	16	242	3872	0	0
0	0	1876	307	575932	0	0
970	352	555	116	64380	0	0
2169	1052	1	224	224	0	0
214	976	1955	415	811325	1	1
225	1335	2021	658	1329818	0	1
716	3044	1089	231	251559	0	0
2481	2367	38	679	25802	0	0
283	135	1194	119	142086	0	0
578	265	837	102	85374	0	0
186	751	1285	504	647640	1	1
0	662	1608	1817	2921736	1	0
398	2273	849	63	53487	0	0
599	178	781	77	60137	0	0
1603	832	256	21	5376	1	0
149	967	1700	556	945200	1	1
8	0	1951	2741	5347691	0	0
46	2105	242	236	57112	0	0
386	2421	1241	144	178704	0	0
0	1910	372	831	309132	0	0
391	260	1406	166	233396	0	0
468	906	259	28	7252	0	0
329	934	1539	311	478629	0	1
305	1267	1570	291	456870	1	1
820	1621	554	65	36010	1	0
961	1737	302	67	20234	1	0
743	2244	4	239	956	0	0
1022	2518	1128	225	253800	0	0
774	1870	148	34	5032	0	0
193	1960	747	256	191232	0	0
652	2310	26	26	676	0	0
592	2777	1016	77	78232	0	0
0	0	1253	2862	3586086	0	0
830	177	294	70	20580	0	0
255	442	1448	315	456120	1	1
406	883	1132	233	263756	1	1
155	2301	97	207	20079	0	0
792	2544	503	119	59857	0	0
0	0	1322	1336	1766192	0	0
512	515	1084	144	156096	0	1
506	747	1172	350	410200	1	1
504	1236	1061	67	71087	1	0
1377	2540	522	151	78822	0	0
498	2526	276	140	38640	0	0
80	89	223	2812	627076	1	0
74	29	22	31	682	0	0
244	250	2032	115	233680	1	0
89	890	2068	739	1528252	1	1
0	1577	2276	1855	4221980	1	0
493	339	1195	72	86040	0	0
782	467	603	142	85626	0	0
1125	792	86	55	4730	0	0
524	824	1142	383	437386	1	1
455	1164	1265	466	589490	1	1
691	2661	1009	79	79711	0	0
0	4	2211	3061	6767871	0	0
491	130	1132	93	105276	0	0
347	644	1415	343	485345	1	1
342	1132	1698	391	663918	1	1
0	1018	2117	2133	4515561	1	0
92	292	1871	162	303102	0	0
0	226	488	3237	1579656	0	0
1799	187	458	3276	1500408	0	0
421	1021	1454	473	687742	1	1
259	1481	1706	260	443560	1	1
550	1814	1155	528	609840	1	1
813	2466	575	69	39675	0	0
1562	2122	2	220	440	0	0
496	3076	1156	164	189584	0	0
179	390	145	311	45095	0	0
72	2422	30	180	5400	0	0
198	724	110	274	30140	0	0
298	347	129	1523	196467	0	0
175	965	19	25	475	0	0
0	26	2186	1886	4122796	0	0
145	1005	216	1507	325512	0	0
646	1081	558	105	58590	1	1
677	1256	529	242	128018	1	1
670	1419	1493	430	641990	1	1
2158	80	37	422	15614	0	0
2172	522	18	10	180	0	0
0	1713	2182	1323	2886786	0	0
0	2302	1164	29	33756	0	0
360	88	722	422	304684	0	0
213	714	1234	134	165356	1	1
474	915	905	110	99550	1	0
556	1050	522	532	277704	1	0
301	1603	1052	212	223024	0	0
252	1868	1187	181	214847	0	0
555	2125	546	103	56238	0	0
531	2213	542	29	15718	0	0
1448	22	216	2309	498744	0	0
746	6	537	251	134787	0	0
77	26	843	297	250371	0	0
283	616	1525	326	497150	0	0
295	1006	1558	41	63878	1	0
407	1573	1504	282	424128	1	1
1349	2025	523	124	64852	0	0
0	0	2153	3175	6835775	0	0
3	2323	38	28	1064	0	0
54	3028	125	12	1500	0	0
819	371	750	749	561750	1	1
783	1162	814	333	271062	1	0
492	0	824	508	418592	0	0
251	489	1829	196	358484	0	1
271	769	1559	71	110689	0	1
2078	225	2	591	1182	0	0
610	812	1470	328	482160	1	0
0	970	530	1920	1017600	0	0
25	976	596	168	100128	0	0
29	1144	361	284	102524	0	0
0	1426	34	44	1496	0	0
698	2392	1382	680	939760	0	0
18	1437	1486	751	1115986	1	0
552	2106	755	109	82295	1	0
556	2219	81	89	7209	0	0
478	2247	1307	238	311066	0	0
659	2581	730	198	144540	0	0
289	2865	1646	138	227148	0	0
0	0	2030	2865	5815950	0	0
271	108	189	187	35343	0	0
407	143	1303	293	381779	0	0
301	892	1396	611	852956	1	1
443	2471	1148	71	81508	1	0
259	254	2189	398	871222	0	1
276	786	1018	239	243302	1	1
2413	0	80	577	46160	0	0
2478	636	15	32	480	0	0
946	756	1547	2883	4460001	1	0
276	1230	514	97	49858	1	0
0	2169	514	1470	755580	0	0
2032	0	566	579	327714	0	0
0	0	556	174	96744	0	0
150	74	370	61	22570	0	0
1921	156	410	26	10660	0	0
1424	468	993	74	73482	0	0
165	679	2259	581	1312479	0	1
1332	1197	55	53	2915	1	0
1251	1260	142	837	118854	1	0
0	1277	2598	2009	5219382	1	0
20	22	2216	2819	6246904	0	0
727	427	94	33	3102	0	0
395	414	1424	299	425776	0	1
934	693	415	66	27390	1	0
503	1296	1286	378	486108	1	0
146	2837	559	4	2236	0	0
0	0	1873	1081	2024713	0	0
769	1423	397	64	25408	1	0
574	2508	4	136	544	0	0
583	2517	326	131	42706	0	0
485	111	947	72	68184	0	0
206	802	1511	186	281046	1	1
328	1040	1542	112	172704	1	1
1264	2545	77	46	3542	0	0
392	55	1178	63	74214	0	0
411	509	1225	225	275625	1	1
1475	755	158	20	3160	0	0
824	868	299	39	11661	1	0
0	0	1951	2307	4500957	0	0
433	102	815	67	54605	0	0
505	308	675	124	83700	0	0
185	1147	1189	181	215209	0	1
213	1357	1258	253	318274	0	1
655	1674	369	45	16605	0	0
35	1967	175	228	39900	0	0
558	2301	729	53	38637	0	0
0	0	1664	2498	4156672	0	0
983	27	275	67	18425	0	0
1193	79	732	179	131028	0	0
936	289	352	64	22528	0	0
802	91	1160	355	411800	0	0
786	530	1	364	364	0	0
208	920	1758	360	632880	0	1
394	1304	1582	360	569520	1	1
375	1776	1602	102	163404	1	0
191	1973	587	86	50482	0	0
0	0	2084	3115	6491660	0	0
207	2953	1788	99	177012	0	0
1168	11	136	13	1768	0	0
184	0	1804	175	315700	0	0
174	443	432	169	73008	0	1
0	634	2005	537	1076685	1	1
106	1219	1679	246	413034	1	1
1240	200	481	56	26936	0	0
0	1388	976	1455	1420080	0	0
1455	1657	288	351	101088	0	0
1177	2559	829	467	387143	0	0
817	2656	987	343	338541	0	0
0	2843	1111	183	203313	0	0
126	30	1618	343	554974	1	1
135	427	1537	737	1132769	1	1
0	1265	1786	1375	2455750	1	0
142	2418	1534	98	150332	0	0
65	74	1904	170	323680	0	0
135	547	1477	631	931987	1	1
200	1314	1639	249	408111	1	1
0	1520	2096	1703	3569488	0	0
209	155	1326	99	131274	1	1
354	2302	1021	113	115373	1	0
0	296	1720	2259	3885480	1	0
12	14	1990	951	1892490	0	0
321	1082	1759	659	1159181	1	1
154	1882	1586	372	589992	1	1
16	2357	2064	514	1060896	1	0
873	2960	281	61	17141	0	0
8	2954	2072	252	522144	0	0
0	344	1978	1590	3145020	1	0
0	7	1781	1040	1852240	0	0
269	1104	1509	735	1109115	1	1
0	1564	1978	1394	2757332	1	0
1065	2408	38	27	1026	0	0
896	2453	161	110	17710	0	0
0	0	2040	260	530400	0	0
333	14	1637	224	366688	0	0
0	12	2040	1337	2727480	0	0
1698	247	162	21	3402	0	0
334	535	1073	82	87986	0	1
332	682	1567	362	567254	1	1
624	1345	531	5	2655	0	0
18	1345	1137	9	10233	0	0
33	1361	87	27	2349	0	0
33	1445	79	27	2133	0	0
33	1510	645	8	5160	0	0
33	1529	80	27	2160	0	0
35	1598	82	41	3362	0	0
216	2002	37	189	6993	0	0
0	0	531	125	66375	0	0
265	169	388	63	24444	0	0
146	607	1642	649	1065658	0	1
151	1306	1640	337	552680	1	1
188	1682	1569	574	900606	1	1
22	530	1892	1526	2887192	1	0
0	2178	110	155	17050	0	0
1527	2354	94	65	6110	0	0
1268	2264	534	260	138840	0	0
1320	2427	434	210	91140	0	0
1410	2649	489	79	38631	0	0
716	120	769	92	70748	0	0
0	0	1562	1987	3103694	1	0
257	1186	1669	464	774416	1	1
290	1675	1669	208	347152	1	1
182	2528	105	232	24360	0	0
360	1998	1501	1134	1702134	0	0
0	0	1140	782	891480	0	0
12	728	919	205	188395	1	1
84	925	861	149	128289	1	1
83	1121	315	66	20790	1	0
85	1154	225	35	7875	0	0
0	1321	136	299	40664	0	0
762	1534	89	29	2581	0	0
45	1407	68	200	13600	0	0
0	1394	137	303	41511	0	0
140	1613	793	103	81679	0	0
34	123	806	210	169260	0	1
26	306	791	451	356741	1	1
38	830	773	263	203299	1	1
231	1146	565	211	119215	0	0
415	1432	463	76	35188	0	0
0	770	984	770	757680	0	0
